# rtl_cycle_trace time_ps	tag	message
2198000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2198000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2198000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2198000	S1_CMPIN	d0_0=-128 d0_1=-128
2202000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2202000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2202000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2202000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2206000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2206000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2206000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2206000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2210000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2210000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2210000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2210000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2214000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2214000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2214000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2214000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2218000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2218000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2218000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2218000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2222000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2222000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2222000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2222000	S3_OUT_ACT	addr=0 d0=x d1=x
2222000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2222000	S1_CMPOUT	max0=x max1=x
2222000	S7_POOL	mx0=x mx1=x
2222000	S7_MP5	mx0=x mx1=x ch=1
2226000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2226000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2226000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2226000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2230000	S4_AGI	mode=4 bank=2 addr=1361 ar0=1361 ar1=1361 pad=1 zp=0 kh=0
2230000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2230000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2230000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2230000	S5_WIN	k=5 shift_v=0 flush=1 fill=5 tv=1 in0=-128 t00=22
2234000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=1
2234000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2234000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2234000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2238000	S4_AGI	mode=4 bank=0 addr=1366 ar0=1366 ar1=1366 pad=1 zp=0 kh=2
2238000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2238000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2238000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2238000	S5_WIN	k=5 shift_v=1 flush=0 fill=0 tv=0 in0=-128 t00=0
2242000	S4_AGI	mode=4 bank=0 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=3
2242000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2242000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2242000	S5_RTR	mode=4 rin=0 a00=x a10=x a20=x w000=0 w100=0 w200=0
2242000	S5_WIN	k=5 shift_v=1 flush=0 fill=1 tv=0 in0=x t00=-128
2246000	S4_AGI	mode=4 bank=1 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=4
2246000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2246000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2246000	S5_RTR	mode=4 rin=1 a00=-105 a10=-105 a20=-105 w000=0 w100=0 w200=0
2246000	S5_WIN	k=5 shift_v=1 flush=0 fill=2 tv=0 in0=-105 t00=x
2250000	S4_AGI	mode=4 bank=2 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=4
2250000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2250000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2250000	S5_RTR	mode=4 rin=2 a00=23 a10=23 a20=23 w000=0 w100=0 w200=0
2250000	S5_WIN	k=5 shift_v=1 flush=0 fill=3 tv=0 in0=23 t00=-105
2254000	S4_AGI	mode=4 bank=2 addr=2 ar0=2 ar1=2 pad=0 zp=0 kh=0
2254000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2254000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2254000	S5_RTR	mode=4 rin=2 a00=61 a10=61 a20=61 w000=0 w100=0 w200=0
2254000	S5_WIN	k=5 shift_v=1 flush=0 fill=4 tv=0 in0=61 t00=23
2258000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2258000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2258000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2258000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2258000	S1_CMPIN	d0_0=-128 d0_1=-128
2262000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2262000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2262000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2262000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2266000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2266000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2266000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2266000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2270000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2270000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2270000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2270000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2274000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2274000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2274000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2274000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2278000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2278000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2278000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2278000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2282000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2282000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2282000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2282000	S3_OUT_ACT	addr=0 d0=x d1=x
2282000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2282000	S1_CMPOUT	max0=x max1=x
2282000	S7_POOL	mx0=x mx1=x
2282000	S7_MP5	mx0=x mx1=x ch=2
2286000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2286000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2286000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2286000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2290000	S4_AGI	mode=4 bank=2 addr=1362 ar0=1362 ar1=1362 pad=1 zp=0 kh=0
2290000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2290000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2290000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2290000	S5_WIN	k=5 shift_v=0 flush=1 fill=5 tv=1 in0=-128 t00=61
2294000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=1
2294000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2294000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2294000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2298000	S4_AGI	mode=4 bank=0 addr=1367 ar0=1367 ar1=1367 pad=1 zp=0 kh=2
2298000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2298000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2298000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2298000	S5_WIN	k=5 shift_v=1 flush=0 fill=0 tv=0 in0=-128 t00=0
2302000	S4_AGI	mode=4 bank=0 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=3
2302000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2302000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2302000	S5_RTR	mode=4 rin=0 a00=x a10=x a20=x w000=0 w100=0 w200=0
2302000	S5_WIN	k=5 shift_v=1 flush=0 fill=1 tv=0 in0=x t00=-128
2306000	S4_AGI	mode=4 bank=1 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=4
2306000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2306000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2306000	S5_RTR	mode=4 rin=1 a00=-105 a10=-105 a20=-105 w000=0 w100=0 w200=0
2306000	S5_WIN	k=5 shift_v=1 flush=0 fill=2 tv=0 in0=-105 t00=x
2310000	S4_AGI	mode=4 bank=2 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=4
2310000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2310000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2310000	S5_RTR	mode=4 rin=2 a00=23 a10=23 a20=23 w000=0 w100=0 w200=0
2310000	S5_WIN	k=5 shift_v=1 flush=0 fill=3 tv=0 in0=23 t00=-105
2314000	S4_AGI	mode=4 bank=2 addr=3 ar0=3 ar1=3 pad=0 zp=0 kh=0
2314000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2314000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2314000	S5_RTR	mode=4 rin=2 a00=95 a10=95 a20=95 w000=0 w100=0 w200=0
2314000	S5_WIN	k=5 shift_v=1 flush=0 fill=4 tv=0 in0=95 t00=23
2318000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2318000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2318000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2318000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2318000	S1_CMPIN	d0_0=-128 d0_1=-128
2322000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2322000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2322000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2322000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2326000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2326000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2326000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2326000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2330000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2330000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2330000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2330000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2334000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2334000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2334000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2334000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2338000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2338000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2338000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2338000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2342000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2342000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2342000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2342000	S3_OUT_ACT	addr=0 d0=x d1=x
2342000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2342000	S1_CMPOUT	max0=x max1=x
2342000	S7_POOL	mx0=x mx1=x
2342000	S7_MP5	mx0=x mx1=x ch=3
2346000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2346000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2346000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2346000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2350000	S6_SEQ	ss=10->8 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
2350000	S4_AGI	mode=4 bank=2 addr=1363 ar0=1363 ar1=1363 pad=1 zp=0 kh=0
2350000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2350000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2350000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2354000	S6_SEQ	ss=8->9 h=0 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
2354000	S4_AGI	mode=4 bank=2 addr=1360 ar0=1360 ar1=1360 pad=1 zp=0 kh=0
2354000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2354000	S4_AGO	h=0 wb=0 cg=0 o0=0 o1=0 o2=0 o3=0
2354000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2358000	S6_SEQ	ss=9->10 h=1 wb=0 cg=0 ci=0 kw=0 pe=0 clr=0 ppu=0 pool=0
2358000	S4_AGI	mode=4 bank=2 addr=1360 ar0=1360 ar1=1360 pad=1 zp=0 kh=0
2358000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2358000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2358000	S5_RTR	mode=4 rin=2 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2358000	S5_WIN	k=5 shift_v=0 flush=1 fill=5 tv=1 in0=-128 t00=95
2362000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=1
2362000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2362000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2362000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2366000	S4_AGI	mode=4 bank=0 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=2
2366000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2366000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2366000	S5_RTR	mode=4 rin=0 a00=x a10=x a20=x w000=0 w100=0 w200=0
2366000	S5_WIN	k=5 shift_v=1 flush=0 fill=0 tv=0 in0=x t00=0
2370000	S4_AGI	mode=4 bank=1 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=3
2370000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2370000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2370000	S5_RTR	mode=4 rin=1 a00=-105 a10=-105 a20=-105 w000=0 w100=0 w200=0
2370000	S5_WIN	k=5 shift_v=1 flush=0 fill=1 tv=0 in0=-105 t00=x
2374000	S4_AGI	mode=4 bank=2 addr=0 ar0=0 ar1=0 pad=0 zp=0 kh=4
2374000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2374000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2374000	S5_RTR	mode=4 rin=2 a00=23 a10=23 a20=23 w000=0 w100=0 w200=0
2374000	S5_WIN	k=5 shift_v=1 flush=0 fill=2 tv=0 in0=23 t00=-105
2378000	S4_AGI	mode=4 bank=0 addr=4 ar0=4 ar1=4 pad=1 zp=0 kh=4
2378000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2378000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2378000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2378000	S5_WIN	k=5 shift_v=1 flush=0 fill=3 tv=0 in0=-128 t00=23
2382000	S4_AGI	mode=4 bank=0 addr=4 ar0=4 ar1=4 pad=1 zp=0 kh=0
2382000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2382000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2382000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2382000	S5_WIN	k=5 shift_v=1 flush=0 fill=4 tv=0 in0=-128 t00=-128
2386000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2386000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2386000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2386000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2386000	S1_CMPIN	d0_0=-128 d0_1=-128
2390000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2390000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2390000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2390000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2394000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2394000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2394000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2394000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2398000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2398000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2398000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2398000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2402000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2402000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2402000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2402000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2406000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2406000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2406000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2406000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2410000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2410000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2410000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2410000	S3_OUT_ACT	addr=1 d0=x d1=x
2410000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2410000	S1_CMPOUT	max0=x max1=x
2410000	S7_POOL	mx0=x mx1=x
2410000	S7_MP5	mx0=x mx1=x ch=0
2414000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2414000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2414000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2414000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2418000	S4_AGI	mode=4 bank=0 addr=1364 ar0=1364 ar1=1364 pad=1 zp=0 kh=0
2418000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2418000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2418000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2418000	S5_WIN	k=5 shift_v=0 flush=1 fill=5 tv=1 in0=-128 t00=-128
2422000	S4_AGI	mode=4 bank=0 addr=1365 ar0=1365 ar1=1365 pad=1 zp=0 kh=1
2422000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2422000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2422000	S5_RTR	mode=4 rin=0 a00=-128 a10=-128 a20=-128 w000=0 w100=0 w200=0
2426000	S4_AGI	mode=4 bank=0 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=2
2426000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2426000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2426000	S5_RTR	mode=4 rin=0 a00=x a10=x a20=x w000=0 w100=0 w200=0
2426000	S5_WIN	k=5 shift_v=1 flush=0 fill=0 tv=0 in0=x t00=0
2430000	S4_AGI	mode=4 bank=1 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=3
2430000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2430000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2430000	S5_RTR	mode=4 rin=1 a00=-105 a10=-105 a20=-105 w000=0 w100=0 w200=0
2430000	S5_WIN	k=5 shift_v=1 flush=0 fill=1 tv=0 in0=-105 t00=x
2434000	S4_AGI	mode=4 bank=2 addr=1 ar0=1 ar1=1 pad=0 zp=0 kh=4
2434000	S4_AGW	mode=4 bk=0 a0=0 a1=0 cin=0 cg=0 kw=0 kh=0
2434000	S4_AGO	h=1 wb=0 cg=0 o0=1 o1=1 o2=1 o3=1
2434000	S5_RTR	mode=4 rin=2 a00=23 a10=23 a20=23 w000=0 w100=0 w200=0
2434000	S5_WIN	k=5 shift_v=1 flush=0 fill=2 tv=0 in0=23 t00=-105
